"","RecordNumber","DateReported","DateOccurred","TimeOccurred","GeographicAreaID","GeographicAreaName","GeographicSubAreaID","Part1_2","CrimeCode","CrimeCodeDesc","VictimAge","VictimSex","VictimEthnicity","CrimeSceneCode","CrimeSceneDesc","CaseStatus","CaseStatusDesc","CrimeCode1","CrimeCode2","AddressCrime","LatitudeCrime","LongitudeCrime","CriminalCharacteristicCodes","WeaponUsedCode","WeaponUsedDesc","CrossStreet","CrimeCode3"
"91","220313293",2022-07-06,2020-06-30,"1400","3","Southwest","396","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","25","F","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","626",NA,"VERMONT                      AV","34.0055","-118.2915","0913 2000 1814 0416 0446","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","43RD                         ST",NA
"92","220320985",2023-07-07,2020-01-01,"1200","3","Southwest","311","2","813","CHILD ANNOYING (17YRS & UNDER)","5","F","H","501","SINGLE FAMILY DWELLING","AA","Adult Arrest","813",NA,"5500    GEER                         ST","34.0301","-118.3636",NA,NA,NA,NA,NA
"93","221909318",2022-05-09,2020-05-08,"1120","19","Mission","1954","1","330","BURGLARY FROM VEHICLE","36","M","H","101","STREET","IC","Invest Cont","330",NA,"9900    LEMONA                       AV","34.2573","-118.463","1612 0385",NA,NA,NA,NA
"94","231510293",2023-05-27,2020-11-24,"200","15","N Hollywood","1504","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","IC","Invest Cont","510",NA,"7500    LAUREL CANYON                BL","34.2071","-118.3965",NA,NA,NA,NA,NA
"95","230714162",2023-09-02,2020-08-03,"1908","7","Wilshire","783","2","354","THEFT OF IDENTITY","18","M","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"5100 W  21ST                         ST","34.0394","-118.3541","1822 0922 0100",NA,NA,NA,NA
"96","221110658",2022-06-21,2020-02-28,"1625","11","Northeast","1144","2","354","THEFT OF IDENTITY","39","M","C","750","CYBERSPACE","IC","Invest Cont","354",NA,"3600    TRACY                        ST","34.1037","-118.2722","0100 0928",NA,NA,NA,NA
"97","220207597",2022-03-21,2020-10-01,"2200","2","Rampart","291","1","210","ROBBERY","62","M","H","101","STREET","IC","Invest Cont","210",NA,"1300 S  ALVARADO                     ST","34.0473","-118.2827","1822 0416","500","UNKNOWN WEAPON/OTHER WEAPON",NA,NA
"98","221713038",2022-08-31,2020-03-10,"1800","17","Devonshire","1767","2","662","BUNCO, GRAND THEFT","32","M","O","101","STREET","IC","Invest Cont","662",NA,"18400    PLUMMER                      ST","34.2428","-118.5338","0701",NA,NA,NA,NA
"99","221105273",2022-02-04,2020-02-02,"1200","11","Northeast","1179","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0",NA,NA,"101","STREET","IC","Invest Cont","420",NA,"100 W  AVENUE 44","34.0951","-118.208",NA,NA,NA,NA,NA
"100","230710696",2023-06-11,2020-12-17,"1","7","Wilshire","722","2","354","THEFT OF IDENTITY","26","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"100 S  FLORES                       ST","34.0744","-118.3711","0923 0930 1822 0928",NA,NA,NA,NA
"101","231510050",2023-05-22,2020-05-08,"1200","15","N Hollywood","1548","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","29","F","H","501","SINGLE FAMILY DWELLING","AO","Adult Other","626",NA,"5300    CLEON                        AV","34.167","-118.3686","2000 0448","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"102","230911729",2023-06-10,2020-04-01,"5","9","Van Nuys","911","2","354","THEFT OF IDENTITY","56","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"6600    PEACH                        AV","34.1903","-118.4676","1822 0100 0923",NA,NA,NA,NA
"103","221209383",2022-03-30,2020-02-25,"1930","12","77th Street","1207","2","354","THEFT OF IDENTITY","24","M","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"4600    WESLEY                       AV","34.0016","-118.2878",NA,NA,NA,NA,NA
"104","220211619",2022-05-07,2020-12-16,"457","2","Rampart","231","1","330","BURGLARY FROM VEHICLE","32","M","H","101","STREET","IC","Invest Cont","330",NA,"200 S  VENDOME                      ST","34.0689","-118.2841","0344 0329",NA,NA,NA,NA
"105","231105297",2023-02-03,2020-07-27,"1000","11","Northeast","1152","2","354","THEFT OF IDENTITY","25","M","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"4200    CLAYTON                      AV","34.1","-118.2819","1822 1501 0100",NA,NA,NA,NA
"106","232011006",2023-06-02,2020-06-01,"1200","20","Olympic","2071","2","662","BUNCO, GRAND THEFT","44","M","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","662",NA,"1500 S  GRAMERCY                     PL","34.0453","-118.313","0701 0800 0344 1822",NA,NA,NA,NA
"107","221308122",2022-03-10,2020-03-10,"35","13","Newton","1324","2","354","THEFT OF IDENTITY","30","F","B","750","CYBERSPACE","IC","Invest Cont","354",NA,"1400 E  20TH                         ST","34.0218","-118.249","1822 0100",NA,NA,NA,NA
"108","201410122",2020-04-28,2020-04-28,"100","14","Pacific","1406","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","IC","Invest Cont","510",NA,"3600    KEYSTONE                     AV","34.0238","-118.4095",NA,NA,NA,NA,NA
"109","231709319",2023-05-07,2020-12-14,"1545","17","Devonshire","1718","2","354","THEFT OF IDENTITY","42","M","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"11100    DENSMORE                     AV","34.2728","-118.4788","0929 0930",NA,NA,NA,NA
"110","221917253",2022-11-25,2020-06-15,"1200","19","Mission","1981","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0",NA,NA,"101","STREET","IC","Invest Cont","420",NA,"8600    LANGDON                      AV","34.2265","-118.4699",NA,NA,NA,NA,NA
"111","220204234",2022-01-05,2020-12-20,"815","2","Rampart","269","2","354","THEFT OF IDENTITY","58","F","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"700    WITMER                       ST","34.0524","-118.2678","0100 0930",NA,NA,NA,NA
"112","220604399",2022-01-10,2020-09-19,"1600","6","Hollywood","668","2","354","THEFT OF IDENTITY","30","M","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"WILTON","34.0928","-118.3136","1822",NA,NA,"LEXINGTON",NA
"113","231320297",2023-11-08,2020-05-08,"1120","13","Newton","1383","2","354","THEFT OF IDENTITY","51","M","H","750","CYBERSPACE","IC","Invest Cont","354",NA,"200 W  60TH                         ST","33.9851","-118.2765","0100",NA,NA,NA,NA
"114","221511470",2022-06-22,2020-07-11,"1200","15","N Hollywood","1541","2","354","THEFT OF IDENTITY","63","M","W","209","EQUIPMENT RENTAL","IC","Invest Cont","354",NA,"12600    OTSEGO                       ST","34.1631","-118.4074","0377 1822",NA,NA,NA,NA
"115","231309161",2023-04-07,2020-01-01,"1","13","Newton","1383","2","354","THEFT OF IDENTITY","45","M","H","750","CYBERSPACE","IC","Invest Cont","354",NA,"200 W  62ND                         ST","33.9833","-118.2765","0100",NA,NA,NA,NA
"116","230513434",2023-09-12,2020-09-01,"1","5","Harbor","526","2","662","BUNCO, GRAND THEFT","54","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","662",NA,"600 N  FRIES                        AV","33.777","-118.2648","0344 0701 0800",NA,NA,NA,NA
"117","221516098",2022-10-13,2020-10-13,"1200","15","N Hollywood","1557","2","860","BATTERY WITH SEXUAL CONTACT","29","M","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","AO","Adult Other","860",NA,"10900    BLIX                         ST","34.1567","-118.368","0913 1810","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"118","230118041",2023-08-16,2020-08-27,"2100","1","Central","132","1","236","INTIMATE PARTNER - AGGRAVATED ASSAULT","59","F","A","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","AO","Adult Other","236",NA,"800 W  1ST                          ST","34.057","-118.2508","2000 1814 0408 0329 0421 0400","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"119","221205458",2022-01-15,2020-10-10,"820","12","77th Street","1267","1","820","ORAL COPULATION","14","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","812","820","800 W  83RD                         ST","33.9636","-118.2871","1203 1251 1258 0913 0500 0507 0549 0360","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"120","231315967",2023-08-21,2020-01-01,"1530","13","Newton","1362","2","812","CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)","12","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","812","813","4800 S  SAN PEDRO                    ST","33.9994","-118.2696","0914 1817 0913","511","VERBAL THREAT",NA,NA
"121","220514938",2022-10-16,2020-07-01,"1800","5","Harbor","504","2","812","CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)","12","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","AO","Adult Other","812","860","1600 W  206TH                        ST","33.8438","-118.3066","0522 0556 1259 0913 0448","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"122","230606306",2023-02-24,2020-03-20,"1800","6","Hollywood","622","2","661","UNAUTHORIZED COMPUTER ACCESS","30","F","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","661",NA,"8100    WILLOW GLEN                  RD","34.1162","-118.3738","1822 1914",NA,NA,NA,NA
"123","221507710",2022-03-30,2020-01-30,"1305","15","N Hollywood","1555","2","354","THEFT OF IDENTITY","71","F","W","203","OTHER BUSINESS","IC","Invest Cont","354",NA,"11300    OTSEGO                       ST","34.163","-118.3774","0377",NA,NA,NA,NA
"124","221300973",2022-09-09,2020-06-01,"1900","13","Newton","1352","2","810","SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ","14","F","H","101","STREET","IC","Invest Cont","810","998","4600 S  MAIN                         ST","34.002","-118.274","0527 0913 1259 1402 1309","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"125","222114709",2022-09-26,2020-06-19,"600","21","Topanga","2113","2","354","THEFT OF IDENTITY","42","F","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"7900    SAUSALITO                    AV","34.2141","-118.6157","1822",NA,NA,NA,NA
"126","221006046",2022-02-24,2020-11-19,"1200","10","West Valley","1025","2","354","THEFT OF IDENTITY","69","F","O","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"17900    SHERMAN                      WY","34.2009","-118.5229","1822 1908",NA,NA,NA,NA
"127","221609983",2022-06-30,2020-08-01,"1200","16","Foothill","1668","2","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","49","F","W","501","SINGLE FAMILY DWELLING","AO","Adult Other","930",NA,"9700    PINEWOOD                     AV","34.2452","-118.2855","0421 2021","511","VERBAL THREAT",NA,NA
"128","221806358",2022-02-21,2020-02-21,"2300","18","Southeast","1849","2","354","THEFT OF IDENTITY","26","F","O","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"2000 E  115TH                        ST","33.9305","-118.2363","0930",NA,NA,NA,NA
"129","221315910",2020-10-29,2020-08-02,"1415","13","Newton","1361","2","354","THEFT OF IDENTITY","63","M","H","751","WEBSITE","IC","Invest Cont","354",NA,"4600 S  BROADWAY","34.002","-118.2783","0100 0928",NA,NA,NA,NA
"130","230908117",2023-04-13,2020-07-31,"1","9","Van Nuys","989","2","354","THEFT OF IDENTITY","41","M","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"4200    VENTURA CANYON               AV","34.1464","-118.4294","1501",NA,NA,NA,NA
"131","231309176",2023-04-14,2020-10-19,"1445","13","Newton","1393","2","354","THEFT OF IDENTITY","57","M","B","750","CYBERSPACE","IC","Invest Cont","354",NA,"100 W  70TH                         ST","33.9765","-118.2739","0100",NA,NA,NA,NA
"132","232014656",2023-08-25,2020-06-25,"1445","20","Olympic","2026","2","354","THEFT OF IDENTITY","24","F","O","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"400 S  CATALINA                     ST","34.0672","-118.2954","1822",NA,NA,NA,NA
"133","221905982",2022-02-20,2020-02-20,"1500","19","Mission","1977","2","901","VIOLATION OF RESTRAINING ORDER","15","F","H","101","STREET","AA","Adult Arrest","901",NA,"CANTERBURY","34.2373","-118.4327","1259 2038",NA,NA,"OSBORNE",NA
"134","230109090",2023-03-10,2020-04-10,"200","1","Central","163","2","354","THEFT OF IDENTITY","36","M","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"700 S  SPRING                       ST","34.0438","-118.2547","0928",NA,NA,NA,NA
"135","221309225",2022-04-07,2020-04-03,"144","13","Newton","1331","2","354","THEFT OF IDENTITY","29","M","H","750","CYBERSPACE","IC","Invest Cont","354",NA,"2700 S  GRAND                        AV","34.0254","-118.2729","0100 0930 1822",NA,NA,NA,NA
"136","210904288",2021-01-09,2020-12-27,"1600","9","Van Nuys","964","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","22","F","W","405","CLOTHING STORE","IC","Invest Cont","442",NA,"14000    RIVERSIDE                    DR","34.1576","-118.4389","0325 1420",NA,NA,NA,NA
"137","231905726",2023-02-08,2020-01-01,"1","19","Mission","1995","2","812","CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)","5","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","812","860","14700    BLYTHE                       ST","34.2152","-118.4531","0913 1817 0556 1258 0522","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"138","221615196",2022-12-16,2020-12-01,"1","16","Foothill","1602","2","354","THEFT OF IDENTITY","22","M","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"12100    MERCER                       ST","34.2865","-118.3976","1501",NA,NA,NA,NA
"139","220120619",2022-09-16,2020-09-15,"1541","1","Central","185","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","26","M","H","101","STREET","IC","Invest Cont","740",NA,"900 S  MAIN                         ST","34.0416","-118.255","1822 0329",NA,NA,NA,NA
"140","220610269",2022-05-13,2020-10-08,"1925","6","Hollywood","656","2","354","THEFT OF IDENTITY","38","M","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"1000    WILCOX                       AV","34.0889","-118.331","0928 1822 0344",NA,NA,NA,NA
"141","230218442",2023-10-02,2020-01-01,"900","2","Rampart","235","2","812","CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)","13","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","812","860","200 S  LAKE                         ST","34.0663","-118.2719","0522 0913 0602 0554 1259","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"142","221004804",2022-01-23,2020-11-23,"1435","10","West Valley","1063","2","354","THEFT OF IDENTITY","61","M","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"18600    VENTURA                      BL","34.1698","-118.5386","1822",NA,NA,NA,NA
"143","232110833",2023-06-23,2020-06-01,"1200","21","Topanga","2146","2","354","THEFT OF IDENTITY","33","F","A","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"6800    ALABAMA                      AV","34.1937","-118.599","1822 0930",NA,NA,NA,NA
"144","231806653",2022-06-12,2020-03-04,"800","18","Southeast","1832","2","946","OTHER MISCELLANEOUS CRIME","-2","X","X","726","POLICE FACILITY","IC","Invest Cont","946",NA,"100 W  108TH                        ST","33.9401","-118.2761","0913 0935",NA,NA,NA,NA
"145","220706120",2022-02-23,2020-10-13,"900","7","Wilshire","702","2","354","THEFT OF IDENTITY","27","F","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"700 N  GENESEE                      AV","34.0838","-118.3584","0929",NA,NA,NA,NA
"146","230208225",2023-03-28,2020-03-28,"1450","2","Rampart","237","2","354","THEFT OF IDENTITY","20","F","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"200    WITMER                       ST","34.061","-118.2615","1822 0100 0917",NA,NA,NA,NA
"147","221806331",2022-02-15,2020-04-10,"815","18","Southeast","1802","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","28","M","H","801","MTA BUS","IC","Invest Cont","440",NA,"200 W  MANCHESTER                   AV","33.9601","-118.2768","1822 0344 0377 0910",NA,NA,NA,NA
"148","210704053",2020-12-31,2020-12-31,"400","7","Wilshire","722","1","310","BURGLARY","31","F","W","707","GARAGE/CARPORT","IC","Invest Cont","310",NA,"100 N  CROFT                        AV","34.0745","-118.3742","1822 0344 1607 1300",NA,NA,NA,NA
"149","231221370",2023-10-11,2020-03-20,"1000","12","77th Street","1259","2","354","THEFT OF IDENTITY","37","F","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"7500 S  SAN PEDRO                    ST","33.9722","-118.2696","0100",NA,NA,NA,NA
"150","221016479",2022-11-14,2020-07-24,"1500","10","West Valley","1017","1","761","BRANDISH WEAPON","59","F","H","102","SIDEWALK","IC","Invest Cont","761",NA,"SHERMAN                      WY","34.2012","-118.5133","1202 1822 0334","500","UNKNOWN WEAPON/OTHER WEAPON","ENCINO",NA
"151","221011289",2022-07-05,2020-03-01,"1200","10","West Valley","1001","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","43","M","H","101","STREET","AA","Adult Arrest","626",NA,"SHIRLEY","34.2204","-118.5579","2000 1813 0416","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","ROSCOE                       BL",NA
"152","231421770",2023-12-13,2020-03-13,"1200","14","Pacific","1464","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","45","M","O","203","OTHER BUSINESS","IC","Invest Cont","440",NA,"CAMPUS CENTER                DR","33.9775","-118.4065","0344",NA,NA,"BLUFF CREEK                  DR",NA
"153","221811572",2022-05-24,2020-08-02,"324","18","Southeast","1841","2","354","THEFT OF IDENTITY","63","M","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"10400 S  VERMONT                      AV","33.9423","-118.2916","0922 0928 0929 0930 1202 1822",NA,NA,NA,NA
"154","230404996",2023-01-30,2020-08-23,"800","4","Hollenbeck","488","2","649","DOCUMENT FORGERY / STOLEN FELONY","78","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","649",NA,"3400    GARNET                       ST","34.0231","-118.2039","0601 1202 0344 0360 0913",NA,NA,NA,NA
"155","232117501",2023-12-09,2020-05-10,"1645","21","Topanga","2157","2","354","THEFT OF IDENTITY","25","M","O","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"6500    INDEPENDENCE                 AV","34.1889","-118.5905","0929 0928",NA,NA,NA,NA
"156","221220860",2022-09-15,2020-01-18,"1","12","77th Street","1213","2","354","THEFT OF IDENTITY","67","M","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"5200 S  MANHATTAN                    PL","33.9951","-118.3102","0100 1202",NA,NA,NA,NA
"157","220504655",2022-01-20,2020-01-19,"2200","5","Harbor","551","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","0","X","X","729","SPECIALTY SCHOOL/OTHER","IC","Invest Cont","331",NA,"300 S  WEYMOUTH                     AV","33.7421","-118.3102","0385 1300",NA,NA,NA,NA
"158","230813464",2023-07-22,2020-10-01,"1755","8","West LA","828","2","354","THEFT OF IDENTITY","25","F","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"800    HILGARD                      AV","34.0664","-118.4397","1501",NA,NA,NA,NA
"159","231905565",2023-02-06,2020-01-01,"5","19","Mission","1964","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","26","F","H","501","SINGLE FAMILY DWELLING","AA","Adult Arrest","626",NA,"9400    KESTER                       AV","34.2412","-118.4558","2000 1813 0913 0448","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"160","220910623",2022-06-21,2020-11-19,"1","9","Van Nuys","939","2","354","THEFT OF IDENTITY","53","F","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"6300    MORSE                        AV","34.1864","-118.4159","1822 0917",NA,NA,NA,NA
"161","221226041",2022-12-27,2020-11-20,"1010","12","77th Street","1267","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","57","F","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","440",NA,"8300 S  HOOVER                       ST","33.9633","-118.2871","0344",NA,NA,NA,NA
"162","231207476",2023-02-27,2020-08-15,"1","12","77th Street","1273","1","310","BURGLARY","72","M","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","310",NA,"8800    HAAS                         AV","33.958","-118.317","1202 0329 1300",NA,NA,NA,NA
